url_produk,nama_produk,kategori,sub_kategori,harga_produk,jumlah_terjual,rating,nama_toko,marketplace,label,nama_produk_clean
https://www.lazada.co.id/products/pdp-i7272560359.html,Kripik Bawang Khas Bogor 250 Gram,Makanan,Camilan & Snack,25000,1400,4.7,berkhstore261,lazada,1,kripik bawang khas bogor
https://www.lazada.co.id/products/pdp-i7333596660.html,KACANG BOGOR JUMBO OVEN OVEN 250 GRAM,Makanan,Camilan & Snack,37500,88,4.18,OFFIAL BBQ SNACK,lazada,1,kacang bogor jumbo oven oven
https://www.lazada.co.id/products/pdp-i5920950107.html,Kacang Bogor Asli 250 Gram / Kacang Bogor Super / Bogor Asin Gurih ( Kiloan ) LarisSnack,Makanan,Camilan & Snack,14000,424,4.5,Larissnack_id,lazada,1,kacang bogor kacang bogor super bogor asin gurih kilo larissnack
https://www.lazada.co.id/products/pdp-i5920936355.html,Kacang Bogor Super 500Gr,Makanan,Camilan & Snack,29990,193,4.2,Larissnack_id,lazada,1,kacang bogor super
https://www.lazada.co.id/products/pdp-i5264978479.html,"Opak Singkong Mentah (isi 40 pcs) Original, Pedas Asli Bogor - Duo Bocil Snack",Makanan,Camilan & Snack,17000,5500,4.8,Duo Bocil Snack,lazada,1,opak singkong mentah isi pedas bogor duo bocil snack
https://www.lazada.co.id/products/pdp-i6157732870.html,Kacang Bogor 500 Gram,Makanan,Camilan & Snack,82000,1200,4.9,Banteng mas snack,lazada,1,kacang bogor
https://www.lazada.co.id/products/pdp-i5554604247.html,Lapis Talas Bogor | Kabayan lapis bogor oleh oleh jakarta bogor nusantara brownies kukus bolu talas,Makanan,Kue & Roti,45000,2500,4.9,Brownies.id,lazada,1,lapis talas bogor kabayan lapis bogor jakarta bogor nusantara brownies kukus bolu talas
https://www.lazada.co.id/products/pdp-i5917228922.html,Kacang Bogor Super 500Gr / Kacang Bogor Asin Gurih / Kacang Bogor Asli ( Kiloan ) LarisSnack,Makanan,Camilan & Snack,29990,128,4.4,Larissnack_id,lazada,1,kacang bogor super kacang bogor asin gurih kacang bogor kilo larissnack
https://www.lazada.co.id/products/pdp-i1768382560.html,Kacang Bogor 1 kg,Makanan,Camilan & Snack,140000,326,4.9,Aneka jajanan,lazada,1,kacang bogor
https://www.lazada.co.id/products/pdp-i7346656246.html,KACANG BOGOR ASLI 250GR / KACANG BOGOR SUPER GROSIR SPESIAL (BISA COD),Makanan,Camilan & Snack,45900,14,4.0,fresh_snack.com,lazada,1,kacang bogor kacang bogor super grosir spesial
https://www.lazada.co.id/products/pdp-i8014606525.html,Talas bogor segar 1 iket (3 bonggol)asli bogor oleh oleh bogor,Makanan,Buah & Bahan Mentah Segar,38000,126,4.5,Sultan Bogor,lazada,1,talas bogor segar iket bonggol bogor bogor
https://www.lazada.co.id/products/pdp-i5581512746.html,"Kopi Cap Teko Toko Agus Tanpa Gula Kopi Legendaris Kota Bogor, Oleh oleh Bogor",Minuman,Kopi,14000,2600,4.9,d&d store skincre and groceries,lazada,1,kopi cap teko toko agus gula kopi legendaris kota bogor bogor
https://www.lazada.co.id/products/pdp-i7705464563.html,Lapis Talas Bogor Kabayan - Original | oleh-oleh Nusantara jakarta Bogor brownies kukus,Makanan,Kue & Roti,42000,46,4.8,Brownies.id.Tangerang,lazada,1,lapis talas bogor kabayan nusantara jakarta bogor brownies kukus
https://www.lazada.co.id/products/pdp-i5971902786.html,MSA Snack - KERIPIK TALAS GURIH RENYAH OLEH OLEH BOGOR 150 GRAM,Makanan,Camilan & Snack,14475,162,4.7,msastore.id,lazada,1,msa snack keripik talas gurih renyah bogor
https://www.lazada.co.id/products/pdp-i8205894357.html,Kopi Liong Bulan plus gula 20Pcs Khas oleh oleh Bogor Murah,Minuman,Kopi,11500,74,4.1,D'Risska Shop,lazada,1,kopi liong plus gula khas bogor
https://www.lazada.co.id/products/pdp-i6720822669.html,Manisan Asinan Anggur Bogor 250gr,Makanan,Buah & Bahan Mentah Segar,25000,98,4.8,Sankrip,lazada,1,manis asin anggur bogor
https://www.lazada.co.id/products/pdp-i2396172214.html,Kacang Bogor 500 gram,Makanan,Camilan & Snack,70000,837,4.9,Aneka jajanan,lazada,1,kacang bogor
https://www.lazada.co.id/products/pdp-i8318774257.html,DODOL KETAN HITAM ASLI (500gr) DODOL BETAWI ASLI BOGOR DODOL MPOK IYEK,Makanan,Camilan & Snack,25000,2800,4.8,Dodol Mpok Iyek,lazada,1,dodol ketan hitam dodol betawi bogor dodol mpok iyek
https://www.lazada.co.id/products/pdp-i7572834825.html,Kopi Piala 250 gram Tanpa Gula kopi khas oleh oleh kota bogor,Minuman,Kopi,33750,51,4.9,lookandlike.id,lazada,1,kopi piala gula kopi khas kota bogor
https://www.lazada.co.id/products/pdp-i6120006556.html,[ BELI 6 GRATIS 1 ]Cemilan Camilan Kue Kering Juara Snack Serba 5000 Grosir Makanan Ringan Bogor Basreng Kacang,Makanan,Kue & Roti,5000,57300,4.7,Juara Snack,lazada,1,beli gratis cemilan camil kue kering juara snack serba grosir makan ringan bogor basreng kacang
https://www.lazada.co.id/products/pdp-i8311480511.html,kerupuk asoy mentah khas bogor enak mekar renyah & gurih 500 Gr - 1000 Gr,Makanan,Camilan & Snack,21000,220,4.9,Nurul Aziz Store,lazada,1,kerupuk asoy mentah khas bogor enak mekar renyah gurih
https://www.lazada.co.id/products/pdp-i6561324966.html,Serba 9ribu Gratis Ongkir / Promo Beli 5 Gratis Hadiah / Promo Serba 9ribu Camilan Enak dan Murah MSA Snack Aneka Makanan Ringan Bogor,Makanan,Camilan & Snack,8685,50300,4.8,msastore.id,lazada,1,serba ribu gratis ongkir beli gratis hadiah serba ribu camil enak msa snack aneka makan ringan bogor
https://www.lazada.co.id/products/pdp-i5831050679.html,talas ketan / talas bogor ungu per pcs,Makanan,Buah & Bahan Mentah Segar,18000,196,4.1,toko sayur kita semua,lazada,1,talas ketan talas bogor ungu
https://www.lazada.co.id/products/pdp-i6014766601.html,TALAS KHAS BOGOR ISI 1 IKAT (3 BUAH),Makanan,Buah & Bahan Mentah Segar,64900,124,4.7,bolang buah 22,lazada,1,talas khas bogor isi ikat buah
https://www.lazada.co.id/products/pdp-i7221202156.html,Lapis Bogor Sangkuriang Asli,Makanan,Kue & Roti,52999,281,4.7,toko talas,lazada,1,lapis bogor sangkuriang
https://www.lazada.co.id/products/pdp-i6831124161.html,Sangkuriang jajanan khas oleholeh bogor,Makanan,Kue & Roti,45000,9,0.0,alziirazein10,lazada,0,sangkuriang jajan khas oleholeh bogor
https://www.lazada.co.id/products/pdp-i8715522261.html,super murah kerupuk mentah/ kerupuk ASOY mentah khas orang bogor,Makanan,Camilan & Snack,13600,0,3.5,radja asin,lazada,0,super kerupuk mentah kerupuk asoy mentah khas orang bogor
https://www.lazada.co.id/products/pdp-i8284108390.html,DODOL BETAWI KETAN HITAM ASLI (500GR) DODOL BETAWI DODOL MPOK IYEK ENAK GURIH DAN LEZAT BISA COD DODOL ASLI BOGOR DODOL KUE LEBARAN DODOL ACARA PERNIKAHAN,Makanan,Camilan & Snack,17500,1300,4.9,Dodol Mpok Iyek,lazada,1,dodol betawi ketan hitam dodol betawi dodol mpok iyek enak gurih lezat dodol bogor dodol kue lebaran dodol acara nikah
https://www.lazada.co.id/products/pdp-i1151038416.html,Kacang Bogor 250 gram,Makanan,Camilan & Snack,36000,420,0.0,Aneka jajanan,lazada,1,kacang bogor
https://www.lazada.co.id/products/pdp-i7965242438.html,TERLARIS Jambu biji khas bogor,Makanan,Buah & Bahan Mentah Segar,9700,0,4.8,Shop_Nugraha,lazada,0,jambu biji khas bogor
https://www.lazada.co.id/products/pdp-i8331968689.html,DODOL KETAN HITAM ASLI 500gr DODOL BETAWI DODOL MPOK IYEK ENAK GURIH DAN LEZAT BISA COD DODOL ASLI BOGOR DODOL KUE LEBARAN DODOL ACARA PERNIKAHAN,Makanan,Kue & Roti,25000,123,4.7,Dodol Mpok Iyek,lazada,1,dodol ketan hitam dodol betawi dodol mpok iyek enak gurih lezat dodol bogor dodol kue lebaran dodol acara nikah
https://www.lazada.co.id/products/pdp-i8014638234.html,Talas bogor fresh 3 1iket asli bogor oleh oleh bogor,Makanan,Buah & Bahan Mentah Segar,38000,43,4.8,lapak ry,lazada,1,talas bogor fresh iket bogor bogor
https://www.lazada.co.id/products/pdp-i4800836097.html,Dodol  Original Ketan Hitam 1kg Asli Bogor,Makanan,Camilan & Snack,50000,137,4.0,Recok setore,lazada,1,dodol ketan hitam bogor
https://www.lazada.co.id/products/pdp-i8712982943.html,kacang Bogor/kacang koro kupas rasa asin gurih,Makanan,Camilan & Snack,12000,0,4.3,Mumun Snack,lazada,0,kacang bogor kacang koro kupas asin gurih
https://www.lazada.co.id/products/pdp-i7324748573.html,Kacang Bogor Super Asli 1 Kg,Makanan,Camilan & Snack,149000,17,4.7,BBQ Snack,lazada,1,kacang bogor super
https://www.lazada.co.id/products/pdp-i353150772.html,RAMADHAN PROMO!! Kerupuk Mie Bogor Wayang Emas 88 (mentah 200 gr),Makanan,Camilan & Snack,13000,204,4.7,wayang emas 88,lazada,1,ramadhan kerupuk mie bogor wayang emas mentah
https://www.lazada.co.id/products/pdp-i8133276556.html,Manisan Anggur Bogor Asam Manis,Makanan,Buah & Bahan Mentah Segar,23000,12,4.0,Snack gyan16,lazada,1,manis anggur bogor asam manis
https://www.lazada.co.id/products/pdp-i7749154078.html,basreng pedas daun jeruk khas bogor,Makanan,Camilan & Snack,18500,0,0.0,camilanBogorno1,lazada,0,basreng pedas daun jeruk khas bogor
https://www.lazada.co.id/products/pdp-i8377298765.html,Kacang Bogor Gurih Asin  Renyah,Makanan,Camilan & Snack,85000,0,0.0,Snack gyan16,lazada,0,kacang bogor gurih asin renyah
https://www.lazada.co.id/products/pdp-i8366390491.html,COD kerupuk  mentah murah/ jual kerupuk mentah ASOY khas orang bogor,Makanan,Camilan & Snack,18000,0,0.0,radja asin,lazada,0,kerupuk mentah jual kerupuk mentah asoy khas orang bogor
https://shopee.co.id/Lapis-Talas-Bogor-Haturnuhun-Oleholeh-Lembang-Bandung-i.1054517505.16995696623?extraParams=%7B%22display_model_id%22%3A186959528567%2C%22model_selection_logic%22%3A2%7D&sp_atk=665c912e-69d6-4970-bf38-95d9437ab507&xptdk=665c912e-69d6-4970-bf38-95d9437ab507,Lapis Talas Bogor Haturnuhun | Oleholeh Lembang Bandung,Makanan,Kue & Roti,37000,1000,4.9,Haturnuhun,shopee,1,lapis talas bogor haturnuhun oleholeh lembang bandung
https://shopee.co.id/COKLAT-I-LOVE-BOGOR-COKLAT-CHOCODOT-ASLI-GARUT-MILK-COKLAT-DARK-COKLAT-40GRAM-i.160134502.25853184568?extraParams=%7B%22display_model_id%22%3A214806806336%2C%22model_selection_logic%22%3A2%7D&sp_atk=64151c9a-4e59-4e4b-91db-7d94013d74f0&xptdk=64151c9a-4e59-4e4b-91db-7d94013d74f0,COKLAT I LOVE BOGOR - COKLAT CHOCODOT ASLI GARUT - MILK COKLAT & DARK COKLAT 40GRAM,Makanan,Camilan & Snack,17499,139,4.8,Chocodot,shopee,1,coklat i love bogor coklat chocodot garut milk coklat dark coklat
https://shopee.co.id/Golden-Cakery-Keripik-Stik-TALAS-KUNING-Talas-Bogor-i.190494147.5347703868?extraParams=%7B%22display_model_id%22%3A243186718133%2C%22model_selection_logic%22%3A2%7D&sp_atk=d78f0a43-7721-4af2-92fa-494e3ae75b06&xptdk=d78f0a43-7721-4af2-92fa-494e3ae75b06,Golden Cakery | Keripik Stik TALAS KUNING / Talas Bogor,Makanan,Kue & Roti,16106,2000,4.9,Golden Cakery,shopee,1,golden cakery keripik stik talas kuning talas bogor
https://shopee.co.id/OLEH-OLEH-KHAS-KOTA-BOGOR-JAWA-BARAT-PROMO-GANTUNGAN-KUNCI-BULAT-LINGKARAN-BAHAN-PLASTIK-GAMBAR-1-SISI-UKURAN-44-MM-4-4-CM-BELAKANG-PUTIH-BERSIH-RING-STAINLESS-KOKOH-KUAT-UNTUK-TAS-PINTU-MOTOR-MOBIL-DLL-DESAIN-DICETAK-WARNA-JELAS-BUKAN-CUSTOM-i.153622983.25152531831?extraParams=%7B%22display_model_id%22%3A147459341305%2C%22model_selection_logic%22%3A2%7D&sp_atk=5d193c48-407d-430f-b838-96f7185f4619&xptdk=5d193c48-407d-430f-b838-96f7185f4619,"OLEH-OLEH KHAS KOTA BOGOR JAWA BARAT | PROMO GANTUNGAN KUNCI BULAT LINGKARAN | BAHAN PLASTIK GAMBAR 1 SISI UKURAN 44 MM/4,4 CM BELAKANG PUTIH BERSIH | RING STAINLESS KOKOH & KUAT UNTUK TAS PINTU MOTOR MOBIL DLL | DESAIN DICETAK WARNA JELAS | BUKAN CUSTOM",Aksesoris & Souvenir,Aksesoris & Souvenir,1990,2000,4.9,Toko Souvenir Bogor,shopee,1,khas kota bogor jawa barat gantung kunci bulat lingkar bahan plastik gambar sisi ukur mm cm putih bersih ring stainless kokoh kuat tas pintu motor mobil dll desain cetak warna custom
https://shopee.co.id/Keripik-Pisang-Lumer-Sang-Cau-Bogor-i.1011341824.23469911709?extraParams=%7B%22display_model_id%22%3A177724561072%2C%22model_selection_logic%22%3A2%7D&sp_atk=ef77b179-c9a3-4484-bec1-26f104bb812f&xptdk=ef77b179-c9a3-4484-bec1-26f104bb812f,Keripik Pisang Lumer Sang Cau Bogor,Makanan,Camilan & Snack,13672,10000,4.8,Sang Cau Bogor,shopee,1,keripik pisang lumer sang cau bogor
https://shopee.co.id/Bolu-Lembang-Dan-Lapis-Tales-Bogor-Identik-Kuning-Kuning-22-i.295785998.28816384778?extraParams=%7B%22display_model_id%22%3A139124620355%2C%22model_selection_logic%22%3A2%7D&sp_atk=69e9d9eb-a02a-46e7-935e-f753b8ef334b&xptdk=69e9d9eb-a02a-46e7-935e-f753b8ef334b,Bolu Lembang Dan Lapis Tales Bogor Identik Kuning Kuning 22,Makanan,Kue & Roti,32000,886,4.9,Identik Kuning Kuning 22,shopee,1,bolu lembang lapis tales bogor identik kuning kuning
https://shopee.co.id/Keripik-Talas-Kripik-Tales-Bogor-Gurih-Renyah-250-Gram-Molagi-Snack-i.1096980704.25550710711?extraParams=%7B%22display_model_id%22%3A194742576939%2C%22model_selection_logic%22%3A2%7D&sp_atk=f3bca731-d1f3-4a02-9a83-32cdf9dfc289&xptdk=f3bca731-d1f3-4a02-9a83-32cdf9dfc289,Keripik Talas / Kripik Tales Bogor Gurih Renyah 250 Gram - Molagi Snack,Makanan,Camilan & Snack,19000,1000,4.7,Molagi Snack,shopee,1,keripik talas kripik tales bogor gurih renyah molagi snack
https://shopee.co.id/Keripik-Bayam-Asli-Bogor-Gurih-Original-Cemilan-Murah-Snack-NyokotChips-160gr-OLEH-OLEH-ASLI-BOGOR-TERMURAH-i.222220053.3664733253?extraParams=%7B%22display_model_id%22%3A41939968659%2C%22model_selection_logic%22%3A2%7D&sp_atk=d991028e-de37-45fc-af7c-36273ee269ae&xptdk=d991028e-de37-45fc-af7c-36273ee269ae,Keripik Bayam Asli Bogor Gurih Original | Cemilan Murah | Snack | NyokotChips |160gr| OLEH OLEH ASLI BOGOR TERMURAH,Makanan,Camilan & Snack,18000,450,4.9,NyokotChips,shopee,1,keripik bayam bogor gurih cemilan snack nyokotchips bogor murah
https://shopee.co.id/Lapis-Talas-Bogor-Kabayan-oleh-oleh-bogor-jakarta-nusantara-brownies-kukus-visit-bogor-Pesta-Arisan-meeting-hadiah-i.397545349.5982014711?extraParams=%7B%22display_model_id%22%3A122371632221%2C%22model_selection_logic%22%3A2%7D&sp_atk=f1cfa362-e577-4688-b517-7a0edeb688db&xptdk=f1cfa362-e577-4688-b517-7a0edeb688db,Lapis Talas Bogor Kabayan | oleh-oleh bogor jakarta nusantara brownies kukus visit bogor | Pesta Arisan meeting hadiah,Makanan,Kue & Roti,45000,10000,4.9,Lapis Bogor Kabayan,shopee,1,lapis talas bogor kabayan bogor jakarta nusantara brownies kukus visit bogor pesta arisan meeting hadiah
https://shopee.co.id/Lapis-Bogor-Sangkuriang-Mini-pack-(250-gr)-i.433543929.27253811507?extraParams=%7B%22display_model_id%22%3A236484437608%2C%22model_selection_logic%22%3A2%7D&sp_atk=3a6036d1-d431-438e-a621-351d9b7dc649&xptdk=3a6036d1-d431-438e-a621-351d9b7dc649,Lapis Bogor Sangkuriang - Mini pack (250 gr),Makanan,Kue & Roti,33000,560,4.9,Lapis Bogor Sangkuriang,shopee,1,lapis bogor sangkuriang mini pack
https://shopee.co.id/Lapis-Talas-Bogor-Yasmin-Keik-360-Gram-i.1392392340.29016694093?extraParams=%7B%22display_model_id%22%3A256963213378%2C%22model_selection_logic%22%3A2%7D&sp_atk=89b386df-9f40-4d63-9ba9-d0aea651c98c&xptdk=89b386df-9f40-4d63-9ba9-d0aea651c98c,Lapis Talas Bogor Yasmin Keik 360 Gram,Makanan,Kue & Roti,31500,33,4.8,Yasmin Keik,shopee,1,lapis talas bogor yasmin keik
https://shopee.co.id/Lapis-Bogor-Sangkuriang-Original-Reguler-Pack-(500gr)-Oleh-oleh-Khas-Bogor-i.237534970.5427734641?extraParams=%7B%22display_model_id%22%3A22379074371%2C%22model_selection_logic%22%3A3%7D&sp_atk=200ca6fa-6434-4f65-80da-4ae84f582465&xptdk=200ca6fa-6434-4f65-80da-4ae84f582465,Lapis Bogor Sangkuriang Original - Reguler Pack (500gr) - Oleh-oleh Khas Bogor,Makanan,Kue & Roti,53000,8000,4.7,Lapis Bogor Sangkuriang,shopee,1,lapis bogor sangkuriang reguler pack khas bogor
https://shopee.co.id/KERIPIK-STIK-TALAS-KERIPIK-TALAS-BOGOR-KERIPIK-TALES-ASIN-i.1009352648.22587146371?extraParams=%7B%22display_model_id%22%3A214774271877%2C%22model_selection_logic%22%3A2%7D&sp_atk=dd99161e-b6f5-44d9-8ad3-f782f2d4b7e2&xptdk=dd99161e-b6f5-44d9-8ad3-f782f2d4b7e2,KERIPIK STIK TALAS KERIPIK TALAS BOGOR  KERIPIK TALES ASIN,Makanan,Camilan & Snack,13600,2000,4.7,Toko Keripik Talas,shopee,1,keripik stik talas keripik talas bogor keripik tales asin
https://shopee.co.id/Keripik-Stik-Talas-250Gr-Keripik-Bogor-Stick-tales-i.377795843.10880881354?extraParams=%7B%22display_model_id%22%3A38215651750%2C%22model_selection_logic%22%3A2%7D&sp_atk=ba6d94ee-aad1-4b7a-b93f-1c15020d9052&xptdk=ba6d94ee-aad1-4b7a-b93f-1c15020d9052,Keripik Stik Talas - 250Gr Keripik Bogor Stick tales,Makanan,Camilan & Snack,23760,10000,4.8,Toko Keripik Talas,shopee,1,keripik stik talas keripik bogor stick tales
https://shopee.co.id/TOTEBAG-OLEH-OLEH-BOGOR-BANYAK-VARIAN-GAMBAR-i.45109799.17797944430?extraParams=%7B%22display_model_id%22%3A127623233098%2C%22model_selection_logic%22%3A2%7D&sp_atk=256f0331-25f6-411b-bd3b-52943fb1ba67&xptdk=256f0331-25f6-411b-bd3b-52943fb1ba67,TOTEBAG - OLEH OLEH BOGOR BANYAK VARIAN GAMBAR,Aksesoris & Souvenir,Aksesoris & Souvenir,29600,111,4.6,Toko Souvenir Bogor,shopee,1,totebag bogor varian gambar
https://shopee.co.id/Lapis-Bogor-Sangkuriang-Original-Mini-Pack-(250gr)-Oleh-oleh-Khas-Bogor-i.237534970.7459323383?extraParams=%7B%22display_model_id%22%3A61541810302%2C%22model_selection_logic%22%3A2%7D&sp_atk=309a5856-151b-431f-9998-274d3724b384&xptdk=309a5856-151b-431f-9998-274d3724b384,Lapis Bogor Sangkuriang Original - Mini Pack (250gr) - Oleh-oleh Khas Bogor,Makanan,Kue & Roti,29000,2000,4.8,Lapis Bogor Sangkuriang,shopee,1,lapis bogor sangkuriang mini pack khas bogor
https://shopee.co.id/Paket-Hemat-3-box-Lapis-Bogor-Sangkuriang-(500-gr)-Mix-rasa-FREE-SPOUNBOUN-SANGKURIANG-i.433543929.29460851122?extraParams=%7B%22display_model_id%22%3A207796263137%2C%22model_selection_logic%22%3A3%7D&sp_atk=ed30ed2f-f51f-4b80-b009-196bcc24045d&xptdk=ed30ed2f-f51f-4b80-b009-196bcc24045d,Paket Hemat 3 box Lapis Bogor Sangkuriang (500 gr) Mix rasa+FREE SPOUNBOUN SANGKURIANG,Makanan,Kue & Roti,158000,468,4.9,Lapis Bogor Sangkuriang,shopee,1,paket hemat box lapis bogor sangkuriang mix free spounboun sangkuriang
https://shopee.co.id/Souvenir-gantungan-kunci-oleh-oleh-bogor-i.141895738.7415370894?extraParams=%7B%22display_model_id%22%3A71163978779%2C%22model_selection_logic%22%3A2%7D&sp_atk=c0f255a7-93ce-4e7b-9a97-b3733e3ddddb&xptdk=c0f255a7-93ce-4e7b-9a97-b3733e3ddddb,Souvenir gantungan kunci oleh oleh bogor,Aksesoris & Souvenir,Aksesoris & Souvenir,3920,364,4.6,Toko Souvenir Bogor,shopee,1,souvenir gantung kunci bogor
https://shopee.co.id/Lapis-Bogor-Sangkuriang-Talas-Keju-Lembut-i.433543929.25919102145?extraParams=%7B%22display_model_id%22%3A217374913431%2C%22model_selection_logic%22%3A3%7D&sp_atk=1e3ff318-6544-45e0-bd31-8745e07b8ab6&xptdk=1e3ff318-6544-45e0-bd31-8745e07b8ab6,Lapis Bogor Sangkuriang Talas Keju Lembut,Makanan,Kue & Roti,51000,2000,5.0,Lapis Bogor Sangkuriang,shopee,1,lapis bogor sangkuriang talas keju lembut
https://shopee.co.id/Lapis-Talas-Bogor-Haturnuhun-Oleholeh-Lembang-Bandung-i.1019470903.23271526807?extraParams=%7B%22display_model_id%22%3A184379752858%2C%22model_selection_logic%22%3A2%7D&sp_atk=d90484bf-496e-4cee-97f2-a5595f483eec&xptdk=d90484bf-496e-4cee-97f2-a5595f483eec,Lapis Talas Bogor Haturnuhun | Oleholeh Lembang Bandung,Makanan,Kue & Roti,37000,1000,4.9,Haturnuhun,shopee,1,lapis talas bogor haturnuhun oleholeh lembang bandung
https://shopee.co.id/Blackforest-Sangkuriang-Lapis-Talas-Bogor-Sangkuriang-Lapis-Talas-Sangkuriang-i.1526282971.27484762890?extraParams=%7B%22display_model_id%22%3A198465733960%2C%22model_selection_logic%22%3A2%7D&sp_atk=a660df9d-5ffb-4096-aa3d-722f459a0951&xptdk=a660df9d-5ffb-4096-aa3d-722f459a0951,Blackforest Sangkuriang | Lapis Talas Bogor Sangkuriang | Lapis Talas Sangkuriang,Makanan,Kue & Roti,42000,96,5.0,Lapis Bogor Sangkuriang,shopee,1,blackforest sangkuriang lapis talas bogor sangkuriang lapis talas sangkuriang
https://shopee.co.id/ALL-VARIANT-Lapis-Talas-Bogor-Sangkuriang-Lapis-Talas-Bogor-Sangkuriang-Lapis-Talas-Sangkuriang-Oleholeh-Bogor-DIRIM-BARU-DAN-FRESH-i.1609934052.28090359278?extraParams=%7B%22display_model_id%22%3A198660489234%2C%22model_selection_logic%22%3A2%7D&sp_atk=df691162-6706-46f8-8e29-649ee8b9bbbe&xptdk=df691162-6706-46f8-8e29-649ee8b9bbbe,ALL VARIANT Lapis Talas Bogor Sangkuriang | Lapis Talas Bogor Sangkuriang | Lapis Talas Sangkuriang | Oleholeh Bogor | DIRIM BARU DAN FRESH,Makanan,Kue & Roti,40000,52,4.6,Lapis Bogor Sangkuriang,shopee,1,all variant lapis talas bogor sangkuriang lapis talas bogor sangkuriang lapis talas sangkuriang oleholeh bogor rim fresh
https://shopee.co.id/Lapis-Bogor-Sangkuriang-Chocovila-Oreo-Reguler-Pack-(500gr)-Oleh-oleh-Khas-Bogor-i.237534970.7627729902?extraParams=%7B%22display_model_id%22%3A21773263815%2C%22model_selection_logic%22%3A3%7D&sp_atk=712eb24f-b5d6-4533-81db-531abbfbb763&xptdk=712eb24f-b5d6-4533-81db-531abbfbb763,Lapis Bogor Sangkuriang Chocovila Oreo - Reguler Pack (500gr) - Oleh-oleh Khas Bogor,Makanan,Kue & Roti,53000,2000,4.8,Lapis Bogor Sangkuriang,shopee,1,lapis bogor sangkuriang chocovila oreo reguler pack khas bogor
https://shopee.co.id/Lapis-Talas-Bogor-Sangkuriang-i.397811192.9521365393?extraParams=%7B%22display_model_id%22%3A73962138447%2C%22model_selection_logic%22%3A2%7D&sp_atk=56841171-47c4-4b5d-aaea-b39bbe6b29b3&xptdk=56841171-47c4-4b5d-aaea-b39bbe6b29b3,Lapis Talas Bogor Sangkuriang,Makanan,Kue & Roti,44000,3000,4.9,Lapis Bogor Sangkuriang,shopee,1,lapis talas bogor sangkuriang
